track_id,tags,genre,energy,key,valence,tempo_x,time_signature,chroma_stft_mean,chroma_stft_var,rms_var,spectral_centroid_mean,spectral_centroid_var,harmony_mean,perceptr_mean,tempo_y,mfcc1_variance,mfcc3_mean,mfcc3_variance,mfcc4_mean,mfcc4_variance,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean
TRJUYHK128F92E73BB,"rock, pop, 80s, new_wave, reggae, male_vocalists, pop_rock",Folk,0.643,7,0.83,80.763,4,0.3543746,0.083237186,0.00022378516,2486.6417554016025,658753.8441641205,-0.0011043948,-0.0018402202,161.4990234375,1012.4934,-3.4306135,353.70453,16.241568,256.277,-3.315664,9.799104,-3.6351569,2.5017715,0.20820911,10.131794,-1.7617989,1.9156647,-4.185016,1.5086453,-0.54693526,0.75444466,-2.2821438,5.133424,-2.0999844,2.5954487
TRWKKMZ128F1492D5B,"hard_rock, 80s, heavy_metal",Rock,0.947,0,0.441,133.569,4,0.5151861,0.06778041,0.0015161181,2878.8114791589906,91040.38084761964,5.4555117e-06,0.00029575374,135.99917763157896,267.18033,-1.1512879,108.99454,41.31771,56.47717,1.5760934,15.916538,0.70333374,13.590609,4.783007,5.7292485,4.062545,9.6105995,-3.775154,1.9318693,-0.7373558,2.153715,0.33506396,2.4008343,-0.56561476,2.9306285
TRRLQFB128E0792F78,"electronic, 80s, new_wave, synthpop",Blues,0.476,11,0.936,112.294,4,0.3910571,0.09275498,0.0023569511,2377.353812512896,1413825.1070575565,2.7826213e-06,-4.7970796e-05,112.34714673913044,2767.0442,11.069431,697.8707,33.979458,396.06894,12.368006,10.924032,6.9559956,11.1776705,1.1443079,6.6091666,-6.3852177,-0.024669588,-3.6518419,6.1134443,0.8622151,1.7734401,-3.014249,4.2752843,3.1122143,5.8473773
TRLHUEQ128F933D15D,"80s, rap, hip_hop, funk, electro",Rap,0.961,1,0.458,129.808,4,0.5917636,0.063345924,0.005447404,2847.006667683114,578847.3871747463,-3.989976e-05,-0.00073269295,129.19921875,1668.4438,2.4681046,429.3095,32.353203,286.92206,6.327869,19.521416,5.681428,22.493076,7.2497005,15.459315,8.439916,12.991601,6.0004764,11.882818,4.1714525,6.3147225,4.02046,2.636518,0.77642846,11.923792
TRKQNZA128E0782CD6,"pop, dance, 80s, synthpop",Pop,0.873,2,0.966,133.008,4,0.35922006,0.08785255,0.0024347003,2838.746008417052,469903.3581300592,-1.2449715e-05,4.550666e-05,135.99917763157896,1312.6201,-6.3876104,256.81744,15.228682,138.04703,-3.4981308,9.043437,-3.8269806,11.988779,-5.0930877,3.312423,-5.63226,5.8971033,-2.5797434,2.304381,-5.622011,-0.8246728,-7.6338935,-0.3794977,-3.908105,4.272422
TRCDNWU128F428E4AE,"alternative, indie, 80s, britpop",Reggae,0.881,6,0.836,143.488,4,0.44556743,0.07991916,0.0036965949,2708.790568279365,393597.3581095712,7.09888e-06,1.2462232e-05,143.5546875,1639.0399,-13.181581,325.93784,37.582443,82.923874,6.94547,2.545529,-4.4457526,5.8217835,-6.9246473,2.68634,2.8144388,0.859952,-4.4364667,-1.4882865,-4.1195607,1.5118998,-7.301367,-5.2371516,-3.2747352,0.026087806
TRAEWOL128F92D86EA,"electronic, progressive_rock, trip_hop",Pop,0.597,5,0.0714,83.89,4,0.3211175,0.08429009,0.00469842,2202.586195893024,90018.09582443583,4.2019446e-06,0.00020053031,83.35433467741936,4789.4287,-39.150547,382.3334,16.681484,454.79016,-3.4793365,15.573999,-0.4447712,4.3991113,-2.91537,9.809175,-2.1507254,2.2353625,0.25301075,5.869086,0.72568285,6.209929,-5.447972,3.0514529,3.9971323,7.705004
TROKNJC128F42918B0,"indie, indie_rock, progressive_rock",Rock,0.828,6,0.523,97.648,4,0.47248694,0.07500704,0.0039784973,2071.545061571607,235298.5436234274,7.518167e-06,0.00039674705,99.38401442307692,3787.9539,-5.9283752,212.20226,40.518772,130.15291,5.9731665,11.867836,-5.6672935,10.126629,-2.3866143,5.5007863,-3.888532,4.9285884,-4.802989,-0.08304854,-4.563385,4.597221,-4.989504,-0.048512936,-0.2899348,1.7562786
TRLYZMV12903CB7B8A,"classic_rock, progressive_rock, 70s, 60s",Reggae,0.72,5,0.935,131.522,4,0.3619025,0.0836144,0.0009793438,3360.151724073771,339430.67462076823,-1.1274656e-06,1.791514e-05,129.19921875,1140.8456,-0.3812024,194.78795,9.650159,119.798256,-2.7010543,5.2942333,-22.981276,2.2360027,-11.7563715,-0.6335835,-9.168113,-7.805388,-4.8458996,-6.9067354,-12.517515,0.59765804,-8.983022,-4.7667994,-2.7617471,-0.9155801
TRFNMWZ128F42648B9,"rock, pop, progressive_rock",Country,0.886,3,0.673,108.513,4,0.360828,0.087756716,0.0031341738,2357.3741419673943,438022.200234832,5.472565e-07,-3.9348204e-05,107.666015625,1846.821,-14.512922,359.33774,37.85681,191.73802,-0.49010617,15.453357,-2.9776618,5.125706,-1.3958635,3.669993,-4.3839626,5.7110057,-0.7781422,-0.8093515,-5.2103243,-3.9334211,-7.1906896,2.9894445,-4.675931,-4.988962
TRPQNMQ128F14AADAE,"indie, indie_rock, progressive_rock, blues, psychedelic, psychedelic_rock, blues_rock",Rock,0.624,2,0.659,136.139,4,0.3781927,0.08331659,0.007851972,1696.520124154893,326014.55296800093,-1.0445442e-05,-7.220478e-05,135.99917763157896,4722.016,-26.096003,469.26627,15.569098,320.2174,-0.6338686,8.267282,-5.025064,-1.7598482,-10.158187,-3.4218016,-2.577482,-0.21073139,-5.295745,-4.4845114,-5.9410486,-1.5087837,-9.802479,1.1587846,-3.7411113,-1.123412
TRRKUQV128F931513B,"hard_rock, progressive_rock, heavy_metal, doom_metal, psychedelic_rock, swedish",Reggae,0.881,2,0.216,182.534,3,0.4371317,0.072696455,0.0015255973,2189.732583492901,182084.39080506627,4.1306e-06,-1.3766789e-05,123.046875,548.53314,-19.181032,209.98694,31.567963,102.94471,-1.7412294,14.190469,-1.0579784,11.395317,-2.5581553,5.9310474,-3.2576015,5.450234,0.47702932,1.8933909,-6.182121,1.1935846,-5.6226997,1.6338204,-3.3776133,1.0409561
TRVCUVB128F1452972,"alternative, pop, female_vocalists, singer_songwriter, progressive_rock",Pop,0.247,1,0.355,115.596,4,0.31110328,0.08793774,0.002643045,1354.0773673680224,70790.40861159416,6.0167727e-06,-1.615391e-06,73.828125,1766.1252,1.7898101,155.6814,30.875761,88.88306,15.225999,2.9105096,-6.0594335,0.8515749,-11.273572,2.3574665,-10.094892,-9.78403,-3.4993515,0.0060172537,-3.7197356,1.0584911,-2.1012206,-4.3108525,-9.781457,-0.8820376
TRCQWHX128F92F6EE8,"rock, classic_rock, progressive_rock, new_wave, 70s",Jazz,0.727,0,0.726,134.214,4,0.47022536,0.08027035,0.00063387793,2271.104868356247,304278.7453855919,1.778141e-06,3.7593938e-05,135.99917763157896,2264.1958,-20.311659,307.01678,33.38798,99.90015,-8.858216,14.4452915,-1.1748174,17.135645,1.3030931,7.203488,0.19517235,4.224382,-4.425627,1.9514066,-3.1289856,0.43287107,-6.447884,-0.9832518,-6.7142653,-2.091806
TRBYZBC128F427F1A0,"progressive_rock, progressive_metal, doom_metal",Rock,0.775,9,0.0758,169.909,4,0.41884828,0.07298381,0.000623721,2699.3300802684857,108115.3351037548,4.76773e-06,5.3077485e-05,112.34714673913044,125.820564,-17.09514,81.31155,33.56499,55.12684,4.1224184,6.7667036,-0.95982146,7.9682245,1.2661619,7.5268736,-4.6219873,7.1751337,-2.9535153,-0.06766682,-6.98862,3.213961,-4.7502365,-1.9811976,-0.40759307,-1.2034874
TRVKWRU128F934524A,"rock, classic_rock, hard_rock, progressive_rock, heavy_metal, 70s, psychedelic_rock",Folk,0.71,4,0.517,89.829,4,0.25048828,0.08171791,0.00068487163,2300.616664851798,43804.61246314717,5.00105e-06,3.1912165e-05,89.10290948275862,526.348,-34.823357,133.31665,24.640703,46.46637,-13.574529,6.1231937,10.947697,16.52172,-6.1403165,-2.991063,1.5110794,10.804248,-8.662632,0.84324443,-0.039157666,1.1865778,-7.930753,3.7328322,-2.8677828,-3.4977558
TRPOHJA128F149CB45,progressive_rock,Country,0.651,4,0.168,150.152,4,0.43913794,0.07134134,0.0012124408,2791.352631386191,164604.8478418137,-0.00037720718,-0.0006457018,151.99908088235293,363.7678,-11.780432,84.9214,26.059435,61.860584,1.8763692,7.6226764,-2.388491,4.977014,-8.197881,2.5559998,-3.5816352,3.4117327,-4.8528686,-3.6877637,-7.3726025,1.1727178,-7.7463446,0.21720858,-2.8641891,0.49045405
TRFVXUC128F9321145,"progressive_rock, progressive_metal",Latin,0.535,9,0.16,115.974,5,0.38914782,0.07748065,0.0026031819,2435.4841059144155,488501.9986328038,7.8771016e-05,0.00034286475,117.45383522727272,2641.2832,-6.0382676,347.14957,42.897064,77.59422,10.837994,13.048725,2.2735667,8.252582,2.7813945,4.231177,-8.548242,-2.3651788,-3.531476,0.87310463,-2.3779812,1.3132946,-0.8240863,0.80982655,-2.0366368,-1.7739432
TRXFDJW128F42AC963,"electronic, ambient, instrumental, progressive_rock, psychedelic, post_rock, piano, beautiful, french",Electronic,0.148,1,0.0369,105.894,4,0.35869458,0.08112197,0.00191763,2229.44524143022,35213.96188120668,-7.0210845e-05,-0.0007483288,135.99917763157896,515.246,-6.4437504,60.132805,17.958893,75.080444,-6.2602425,12.042018,0.79592395,4.934523,-3.9760644,8.74124,2.0550878,5.5909653,-3.6529682,3.6403575,4.2062798,11.23525,5.5339518,9.3243065,3.4193175,5.7652493
TRSTDKJ128F92F8002,"alternative_rock, progressive_rock",World,0.565,1,0.255,138.025,4,0.39199644,0.08504115,0.004139168,3174.256319873573,723864.7691948301,1.1522808e-05,8.653508e-05,135.99917763157896,1589.5255,28.088186,237.3467,35.841835,178.22382,7.77478,12.032601,-0.90971255,6.4041743,-5.7851734,12.525022,-4.484081,2.7127135,-8.279954,-4.6724887,-6.854521,-2.172446,-5.8568234,1.8190924,-6.115562,-2.8696463
TRQZHPV12903CA8864,"rock, indie, progressive_rock, psychedelic_rock",Rock,0.672,9,0.314,124.074,4,0.40803006,0.07747026,0.0019308098,2007.725740575045,264024.3926037282,-3.870692e-06,-3.1708107e-05,123.046875,2395.8171,-3.1028256,180.2151,20.4951,88.19824,-0.11210363,6.6626005,1.1643019,8.169131,-3.6168134,12.389973,1.4652185,4.6340704,-4.2333403,-1.0646191,-3.171412,-0.0376346,-5.5141883,0.256095,-4.249802,-2.2028239
TROQYMP128F9326785,"rock, alternative, indie, alternative_rock, progressive_rock, post_hardcore",Rock,0.891,0,0.457,150.197,4,0.44355375,0.07646995,0.0011231443,2687.328486457239,147162.59162166007,2.8800084e-06,0.00011686907,151.99908088235293,318.07474,-18.840895,110.153755,40.784863,83.69227,8.408833,3.869337,-5.326057,9.797234,0.07497594,13.640067,-1.2376748,6.0914316,-7.9159584,0.58260345,-2.5737054,2.271276,-4.880117,3.4813447,-0.9001329,1.453914
TRGGAUY128F42772FF,"jazz, progressive_rock",Jazz,0.836,7,0.765,115.138,5,0.42300305,0.077298746,0.0004778188,1988.523768368188,122103.04277145748,-8.247255e-06,-3.0389525e-05,117.45383522727272,683.5217,-15.973234,340.0647,55.692337,183.22122,-4.1262927,14.712599,-4.2665095,8.239544,1.1394314,2.1254313,-2.1854975,1.8966094,0.19557166,2.5068626,-3.7658155,-0.99673057,-5.5082088,2.8568347,-1.9163964,3.730906
TRPYAWD128F92F9139,"rock, electronic, alternative, ambient, progressive_rock, lounge",Rock,0.422,2,0.184,127.388,4,0.31609905,0.0827088,0.0006724399,1224.4261545983682,64058.62915048102,-3.178445e-05,-0.0004990436,129.19921875,868.3322,-8.95202,240.10326,25.88612,114.948746,4.9517245,-1.8014275,-0.35306513,-0.14604236,-9.748745,0.8854393,-11.511404,0.08098982,-1.3006989,0.9748293,-3.5835154,2.5361657,-5.188053,0.92549723,-1.8906999,-3.6773813
TRAPECP128E078F91C,"progressive_rock, psychedelic, 60s, oldies, psychedelic_rock",Rock,0.754,2,0.508,132.99,4,0.44874156,0.07352795,0.0016469794,2866.066220412791,235444.42371434736,2.1308342e-06,-1.5766054e-05,135.99917763157896,1223.5378,-13.090551,202.58057,52.60861,143.06064,-7.9576435,19.825422,-2.4023292,8.4814005,-3.1000576,6.382535,1.277277,4.6044292,-3.769486,-0.27142763,-4.4641914,3.1114717,-7.52457,-0.3293663,-2.531547,1.2235252
TRNWLEN128F42626F9,"death_metal, hardcore, metalcore, melodic_death_metal",Punk,0.975,1,0.136,101.762,3,0.5220899,0.06902635,0.0012665659,2588.6555660142003,115137.81476648148,-1.0714533e-06,-5.7906025e-05,103.359375,455.10724,-17.717592,177.09454,25.747345,121.01994,-15.968931,14.409704,11.741132,11.342727,-0.58309454,4.8421507,0.84494555,6.4129415,-2.0635962,4.72908,-5.527452,0.9504325,-2.7821426,0.92299426,1.3224963,2.4950113
TRURRVV12903C9F089,"death_metal, melodic_death_metal",Metal,0.965,2,0.172,127.948,4,0.65848356,0.041876707,0.00043439044,2766.833639542097,57115.79903961925,-7.599872e-07,-0.00013829283,129.19921875,310.88547,-29.675486,134.12434,46.399487,189.76897,7.574212,9.431442,8.206788,16.177616,-0.99508685,10.388259,2.0462701,7.598404,-1.5892637,-0.17905924,-2.0775805,2.9924355,-4.4365716,-1.1203483,0.25342807,1.7670555
TRHXNCC12903CB64E8,"death_metal, melodic_death_metal",Punk,0.958,1,0.439,180.056,4,0.5471757,0.06525103,0.0023185392,2890.888361617679,272697.46866001975,1.010065e-06,-0.00076030445,89.10290948275862,943.05457,-7.7659802,334.24188,35.578213,189.84308,0.7124747,12.7733555,-0.97829056,14.00882,-4.696414,6.9882207,0.80436957,6.9286075,-2.7372227,3.769028,-3.046173,2.5334368,-1.847798,1.8016123,0.3845432,0.45119584
TRIRMEA128EF356B97,"death_metal, heavy_metal, industrial",Metal,0.976,11,0.242,93.051,4,0.4809775,0.06923883,0.0010606463,3276.2720818655803,146243.6206097369,-8.604056e-06,-3.7296304e-05,92.28515625,417.6757,-9.265888,121.099686,37.45411,53.592083,4.710515,16.03421,3.6000524,14.249305,5.2072244,8.640303,2.6244075,10.066791,-4.0221663,-1.502039,-6.4760895,1.9553945,-6.313627,1.4539081,-0.92243904,2.8980668
TRENXMN12903CF1CC7,"metal, death_metal, heavy_metal, thrash_metal, metalcore, melodic_death_metal",Metal,0.955,1,0.447,122.976,1,0.5367694,0.064664535,0.0024394628,2390.6618451598583,205522.4766632295,0.0001185315,-8.702268e-05,123.046875,1318.004,-16.84614,355.7048,31.350946,245.71783,5.534532,0.8604241,5.8973937,10.405888,-1.5576873,7.151474,3.1678543,6.0335956,-0.62624407,-2.3233547,-1.756234,1.4710277,-4.7222676,-2.3219216,-4.26359,-2.356793
TRVHBIL128E078FA01,"death_metal, hardcore, metalcore",Metal,0.964,1,0.834,189.083,4,0.56143063,0.06265341,0.0009876484,2664.025619852485,116304.47362759618,-1.8533548e-06,0.00024734827,95.703125,387.6909,-13.948375,112.87297,38.3007,147.07713,10.024993,11.237416,1.6155083,14.373217,-3.0555632,9.756503,5.2169995,9.159482,-3.4802723,-1.9210738,-4.4819517,4.218325,-0.8033691,2.0664613,0.8207094,1.6958737
TRDPYZA128F42ADC95,"metal, death_metal, progressive_metal, melodic_death_metal, doom_metal, gothic_metal",Metal,0.763,5,0.162,118.2,4,0.5065221,0.06492402,0.0011905265,2776.3579194324566,95423.26630663263,7.831553e-06,0.00019819742,117.45383522727272,245.58809,-19.916492,95.79596,25.265678,101.81335,-7.573685,18.860086,6.9334836,7.483362,4.340353,4.8280735,5.2068596,3.5078065,0.43493605,6.4286346,-4.392683,3.37337,-2.3822103,-2.881194,1.1629926,3.2157576
TRBWLXZ12903CF1CC6,"metal, death_metal, thrash_metal, metalcore, melodic_death_metal",Metal,0.96,1,0.308,89.78,4,0.47198066,0.07056993,0.00029274728,2398.669449787476,62411.6016595443,5.793927e-06,-1.11504405e-05,89.10290948275862,455.72495,-29.634022,222.43044,39.939995,130.55006,9.520376,-1.194445,5.4037147,9.238451,-0.7136384,7.326536,1.9777749,4.719539,-0.38870078,-3.7527494,-3.5671973,1.0200453,-2.356863,-1.7910177,-1.2161574,1.4146003
TRFMBGS128F42684AB,"death_metal, progressive_metal, melodic_death_metal, doom_metal",Metal,0.943,7,0.551,144.014,4,0.4023224,0.07764308,0.002946687,3056.1248769930944,178523.80799712517,2.6691707e-06,-0.00048660312,143.5546875,255.75417,-12.441765,110.00155,26.903324,75.21654,-6.091152,15.394391,-0.53944415,13.889168,2.1922836,2.2311068,7.5801606,2.387324,0.9744726,6.377022,-1.9789312,5.6920557,-5.907981,-0.0022429475,-2.6375792,-2.5074701
TRANTGT128F931F015,"death_metal, melodic_death_metal",Metal,0.993,2,0.0621,120.239,4,0.55636513,0.060674872,0.00044639967,3048.3840848774826,57954.5487882482,-3.2926612e-06,0.00012177344,151.99908088235293,206.1922,-34.96102,103.220856,46.296894,44.599464,0.54191,9.581406,7.121824,13.120905,4.799015,6.9321394,-0.17710073,7.1371255,-3.8166258,-0.67755204,-5.6635923,7.934856,-6.4184,0.3342007,0.57518405,0.30523893
TRSQUOG128F426AAA7,"metal, experimental, death_metal, progressive_metal",Metal,0.225,0,0.0894,112.167,1,0.46615082,0.08220436,0.0039823432,2146.969070698515,1901166.957273568,-1.6585611e-06,3.0947598e-05,123.046875,5615.9976,2.80916,913.7879,25.254574,587.2705,16.470758,7.8695188,0.77200353,1.6678722,-3.6653445,-0.9417997,3.5804431,6.915733,-3.9394217,5.583139,-5.3489237,7.859977,-2.942651,-1.4611869,-3.1567104,0.813495
TRYPJDP12903CDFAAC,"death_metal, hardcore, grindcore",Metal,0.984,5,0.0773,113.2,3,0.6201985,0.04780325,0.0026082753,2966.7481833357374,95712.8678291086,-2.9696853e-06,-6.135732e-05,112.34714673913044,2582.2485,-18.495571,129.15332,30.471985,154.69437,6.756744,16.074043,1.4761496,6.677591,1.8277754,5.141094,0.60641444,2.4090626,-4.996913,0.39073354,-5.349519,0.31292945,-5.661701,2.874544,-0.6827624,1.0912007
TRPJRLJ12903CF3E97,"death_metal, metalcore, melodic_death_metal",Metal,0.972,0,0.312,175.27,4,0.6084743,0.052748263,0.00046698464,2830.638133113359,125769.6871593837,-3.6201386e-06,-0.00016662046,172.265625,448.61325,-29.895832,203.03468,22.207905,247.1107,3.7897089,10.22649,7.7616243,19.743774,7.2625904,9.484034,1.0932105,8.614731,-0.41554403,5.432299,-1.1232866,2.1325338,-4.1392484,1.2330792,-0.932785,-1.8188014
TRNUUYM128F4242120,"death_metal, melodic_death_metal",Metal,0.987,11,0.4,98.553,4,0.59115213,0.053287726,0.0009744856,3098.6910883672567,198378.50146712168,-9.544661e-06,8.171834e-07,99.38401442307692,955.76605,-20.143597,319.48013,26.350039,295.31442,8.571256,14.238351,-0.21672398,12.257104,1.3117436,0.22092313,-1.7228956,5.574692,0.84428054,0.2314298,-3.0049486,2.3148756,-4.051074,-0.34469473,0.015674567,1.3773211
TROXHOI128F42A5B8D,"death_metal, melodic_death_metal, doom_metal",Rap,0.954,1,0.08,65.25,4,0.58748937,0.051733006,0.0008301735,2729.6381293734485,74801.33491858291,5.28438e-05,0.0021087097,184.5703125,441.71933,-29.027075,96.82257,58.505104,120.4518,6.0434027,14.762333,8.86239,12.193999,-0.96958625,3.1139226,-2.2108035,3.0785081,-7.003486,5.4169893,7.672283,2.3776574,-8.586488,4.9536767,6.0632105,2.09704
TRLYEUJ128E0783BC6,"metal, death_metal, melodic_death_metal, nu_metal",Metal,0.335,2,0.0978,106.596,4,0.5429106,0.060241155,0.002140606,1981.9484083609643,108501.67739235883,-2.4293062e-05,8.307265e-06,107.666015625,670.227,-24.305386,77.69011,33.743523,121.09269,6.8040624,19.576704,8.973382,9.334324,1.9115913,7.236245,0.082109906,7.030452,-2.001094,0.4326633,-3.4039347,3.0716562,-4.067941,0.39508113,0.9767321,3.4088304
TRCVRAY128F42701D9,"death_metal, polish",Punk,0.978,1,0.055,124.981,4,0.55757797,0.058700927,0.001281836,3154.960564202008,152651.63480441822,4.7986296e-06,-0.00034980313,123.046875,174.81001,-8.3796215,111.12874,36.752335,82.73657,6.791186,14.039861,0.5205635,9.243749,3.0159297,9.34925,2.9283347,6.1205335,-1.960913,2.9445136,-1.0532302,7.156699,-0.07452496,4.9744954,0.1531476,0.23592006
TRLLIHJ128F425C76C,"death_metal, dark_ambient",Folk,0.357,10,0.218,97.121,4,0.64166486,0.05132864,0.0018284132,474.01606322898624,5492.375573935102,7.739124e-06,-0.00010150994,95.703125,223.15823,-7.869027,42.275143,30.226303,40.854427,19.784313,15.603714,16.159468,5.4867077,12.171469,7.0609303,6.689441,7.28673,3.8440437,6.4478416,4.468849,2.686615,4.1934924,4.1972036,3.9209034,1.4267395
TROFLBL128F147E694,heavy_metal,Metal,0.824,4,0.055,92.151,4,0.37704617,0.08209718,0.0042254734,1908.507225293975,809704.7797210966,3.6869894e-06,-2.5481646e-05,172.265625,9971.511,-16.355011,375.51593,27.94908,292.07123,7.92605,7.0631537,-0.72912514,12.419137,3.6068432,2.9028456,0.16657619,1.5461893,-4.906158,0.8790566,-6.668699,-5.0465484,-5.706034,-0.25977594,-1.9439813,-3.797418
TRUECED128C7196CE4,"heavy_metal, grunge",Pop,0.973,4,0.372,142.497,4,0.501651,0.06939625,0.0022993234,2107.5977015675057,62111.128975181055,2.94207e-07,5.810647e-05,143.5546875,694.46265,-37.461258,140.6681,32.69866,187.62071,-2.3232403,7.490521,-2.7403803,6.4489408,1.1066031,2.741296,2.315277,8.319768,-2.393227,-2.1283638,-3.5193944,3.0171957,-4.6776314,-0.005660491,0.8588239,-1.4454361
TRRPCLK128F424C963,"heavy_metal, power_metal, swedish",Metal,0.979,8,0.127,140.798,4,0.43303764,0.08264948,0.001313078,3194.9719957687253,296604.2927842824,3.9263764e-06,-0.00012063859,135.99917763157896,428.15933,0.39388004,157.90202,36.390842,111.509735,6.0006733,11.875265,3.710178,11.582284,3.9618406,4.8281107,-0.29914656,5.710103,0.78107166,-2.6762788,-6.701363,3.1021943,-5.1255503,3.2043607,0.9224508,4.6812415
TRAIPIA128F4273A3D,"heavy_metal, thrash_metal, power_metal",Folk,0.993,3,0.406,140.08,4,0.4908536,0.07487083,0.00025269276,2755.221262872113,223455.8987989261,3.655432e-06,-7.8664605e-05,143.5546875,688.3661,-16.351212,343.27863,35.94428,104.22722,21.494452,4.101722,11.661255,8.294844,3.0006893,10.791743,-1.5963494,11.165783,0.085161,-0.3797931,-1.9267744,-2.2324905,3.038627,-5.706787,-1.5968958,4.209638
TRXJPJM12903CDB0C8,"metal, hard_rock, heavy_metal",Blues,0.55,0,0.303,104.6,4,0.46856785,0.07113413,0.0011353713,2861.9941387615027,59021.63931266396,1.14741915e-05,-9.320733e-05,103.359375,183.85626,-23.187971,78.05938,38.468227,58.079346,5.456369,1.6805769,2.8607419,16.92746,0.33105564,5.607859,6.5637207,9.17279,-7.6605706,6.7605047,-3.3737252,3.8183908,-1.5401005,4.285315,-0.47412455,1.4945908
TRNNKWM128F934AB1B,"heavy_metal, thrash_metal",Metal,0.956,8,0.13,104.167,4,0.4461418,0.07536632,0.0006046537,2891.620979173068,42947.14193991744,-7.0653377e-06,-0.00034729665,107.666015625,334.61063,-27.970062,118.926834,58.42567,68.45334,-2.992649,5.1909113,-6.4659743,9.05306,-8.354342,-1.5282631,-2.3166518,2.5451274,-14.267598,0.86031073,-8.76701,-5.229544,-7.1080327,-0.4186441,0.21550514,-1.2586877
TRMSXSW12903CD2CDF,"hard_rock, heavy_metal",Metal,0.98,10,0.412,129.167,4,0.44980615,0.07311264,0.0018814038,3062.9980892232634,212022.8615259005,5.9456697e-06,9.636341e-06,129.19921875,461.10764,-19.500004,206.28415,29.79985,99.60389,-11.000772,2.9607482,-0.68693006,13.162375,-1.2842827,3.883537,-3.4381235,-5.0935783,-12.077986,-4.4844036,-1.9150562,4.968121,-5.6727486,-2.1146135,-3.1585557,-0.76913327
